y_test,y_prob
0,0.0
0,0.10884353741496598
0,0.0
0,0.03558718861209965
1,0.6923076923076923
0,0.0
0,0.10882708585247884
0,0.03558718861209965
0,0.044975013881177126
0,0.0703577259907971
0,0.10882708585247884
0,0.0703577259907971
0,0.0211864406779661
0,0.0
0,0.24390243902439024
0,0.0136986301369863
0,0.0703577259907971
0,0.07603686635944701
0,0.018115942028985508
0,0.0703577259907971
0,0.0703577259907971
0,0.044975013881177126
0,0.03558718861209965
0,0.4396709323583181
0,0.0703577259907971
0,0.044975013881177126
0,0.32085561497326204
0,0.08160621761658031
0,0.012195121951219513
0,0.47368421052631576
0,0.0703577259907971
0,0.0211864406779661
0,0.08997429305912596
0,0.10882708585247884
0,0.08160621761658031
1,0.9090909090909091
0,0.0703577259907971
0,0.0703577259907971
0,0.020689655172413793
1,0.35365853658536583
0,0.4396709323583181
0,0.040376850605652756
1,0.10882708585247884
0,0.0
0,0.03558718861209965
0,0.044975013881177126
0,0.0703577259907971
0,0.0703577259907971
1,0.10882708585247884
0,0.10882708585247884
0,0.044534412955465584
0,0.6153846153846154
0,0.4166666666666667
0,0.14285714285714285
0,0.4396709323583181
1,0.0
0,0.044975013881177126
0,0.0
1,0.6153846153846154
0,0.0703577259907971
0,0.0703577259907971
0,0.04385334291876348
0,0.10882708585247884
0,0.040376850605652756
1,0.42857142857142855
1,0.6153846153846154
0,0.0703577259907971
0,0.0211864406779661
0,1.0
0,0.08611599297012303
0,0.0703577259907971
0,0.040376850605652756
0,0.10882708585247884
0,0.24390243902439024
0,0.0211864406779661
0,0.0703577259907971
0,0.0
0,0.0703577259907971
1,0.10882708585247884
0,0.0
0,0.03558718861209965
0,0.0703577259907971
0,0.0703577259907971
0,0.0703577259907971
0,0.0
0,0.0
0,0.08611599297012303
0,0.012195121951219513
0,0.3076923076923077
0,0.0703577259907971
0,0.0
0,0.03571428571428571
1,0.4396709323583181
1,0.040376850605652756
0,0.0211864406779661
0,0.0703577259907971
0,0.14285714285714285
1,0.08997429305912596
0,0.08160621761658031
0,0.044975013881177126
0,0.007246376811594203
0,0.0
0,0.0703577259907971
0,0.0
0,0.0
0,0.6153846153846154
0,0.0
1,0.16666666666666666
0,0.10882708585247884
0,0.040376850605652756
0,0.07603686635944701
0,0.08
0,0.10882708585247884
0,0.0841995841995842
0,0.03558718861209965
0,0.044975013881177126
0,0.0703577259907971
0,0.05961538461538462
0,0.0703577259907971
0,0.0136986301369863
1,0.6153846153846154
0,0.0
0,0.044975013881177126
0,0.044975013881177126
0,0.0703577259907971
0,0.044975013881177126
0,0.08611599297012303
0,0.0703577259907971
0,0.0
0,0.0
0,0.0703577259907971
0,0.07603686635944701
0,0.10882708585247884
0,0.08611599297012303
0,0.0703577259907971
0,0.019148936170212766
0,0.0
0,0.24390243902439024
0,0.0
0,0.0703577259907971
0,0.0703577259907971
0,0.0703577259907971
0,0.0
0,0.1413427561837456
0,0.0703577259907971
0,0.35294117647058826
0,0.0703577259907971
0,0.05961538461538462
0,0.0
0,0.0136986301369863
0,0.24390243902439024
0,0.4396709323583181
0,0.020689655172413793
1,0.8888888888888888
0,0.08611599297012303
0,0.0841995841995842
1,0.0
0,0.0703577259907971
0,0.0841995841995842
0,0.040376850605652756
1,0.0211864406779661
0,0.0703577259907971
0,0.044975013881177126
0,0.08997429305912596
1,0.8
0,0.0136986301369863
1,0.8181818181818182
0,0.10882708585247884
0,0.0703577259907971
0,0.06980802792321117
0,0.10882708585247884
0,0.08160621761658031
0,0.10884353741496598
0,0.05961538461538462
1,0.24390243902439024
0,0.044975013881177126
0,0.44680851063829785
0,0.0211864406779661
0,0.0703577259907971
0,0.0
0,0.0841995841995842
0,0.0211864406779661
0,0.0703577259907971
0,0.16393442622950818
0,0.0703577259907971
0,0.08571428571428572
0,0.0841995841995842
0,0.0
0,0.10882708585247884
1,0.35365853658536583
0,0.018115942028985508
0,0.10882708585247884
0,0.05961538461538462
0,0.020689655172413793
0,0.08611599297012303
0,0.0211864406779661
0,0.044975013881177126
0,0.0136986301369863
0,0.7272727272727273
0,0.08160621761658031
0,0.10882708585247884
0,0.0
0,0.05961538461538462
1,0.0
0,0.0
1,0.10882708585247884
0,0.0136986301369863
1,1.0
0,0.0
0,0.0703577259907971
0,0.10882708585247884
0,0.0
0,0.4396709323583181
1,0.0703577259907971
0,0.08997429305912596
0,0.0
1,0.1413427561837456
1,0.1413427561837456
0,0.0703577259907971
0,0.0703577259907971
0,0.0703577259907971
0,0.0
1,0.7142857142857143
1,0.4396709323583181
0,0.05961538461538462
0,0.0703577259907971
0,0.0
0,0.0211864406779661
0,0.040376850605652756
0,0.0
0,0.0703577259907971
0,0.044975013881177126
0,0.10882708585247884
1,0.4396709323583181
0,0.10882708585247884
0,0.0703577259907971
0,0.7272727272727273
0,0.0211864406779661
0,0.0
0,0.08997429305912596
0,0.044975013881177126
0,0.0
0,0.040376850605652756
1,0.3076923076923077
0,0.0136986301369863
0,0.0703577259907971
1,0.14285714285714285
0,0.0211864406779661
0,0.0
0,0.0211864406779661
0,0.06980802792321117
0,0.0703577259907971
0,0.0
1,0.10882708585247884
0,0.0703577259907971
0,0.0841995841995842
0,0.03558718861209965
0,0.0703577259907971
0,0.044975013881177126
0,0.0
0,0.07603686635944701
0,0.0
0,0.024232633279483037
0,0.0211864406779661
0,0.0703577259907971
0,0.7647058823529411
0,0.23076923076923078
0,0.03558718861209965
0,0.10882708585247884
0,0.4396709323583181
0,0.0211864406779661
0,0.0211864406779661
0,0.0841995841995842
0,0.15702479338842976
0,0.0703577259907971
0,0.0211864406779661
0,0.0703577259907971
0,0.0
1,0.8
0,0.0
0,0.06980802792321117
0,0.0703577259907971
0,0.044975013881177126
0,0.044975013881177126
0,0.08997429305912596
1,0.4396709323583181
0,0.10882708585247884
1,0.016877637130801686
0,0.4396709323583181
0,0.0211864406779661
0,0.0703577259907971
0,0.0841995841995842
1,0.4396709323583181
0,0.044975013881177126
0,0.08611599297012303
1,0.0
0,0.019148936170212766
0,0.10884353741496598
0,0.10884353741496598
0,0.0703577259907971
1,0.7272727272727273
1,0.0703577259907971
0,0.0
0,0.10884353741496598
0,0.0703577259907971
0,0.08611599297012303
0,0.0703577259907971
0,0.0
0,0.044975013881177126
0,0.044975013881177126
0,0.4396709323583181
0,0.0
0,0.044975013881177126
0,0.0703577259907971
0,0.0
0,0.14224137931034483
0,0.0703577259907971
0,0.0136986301369863
1,0.9230769230769231
0,0.0
0,0.044975013881177126
0,0.0703577259907971
0,0.1413427561837456
0,0.10882708585247884
0,0.0703577259907971
1,0.4396709323583181
0,0.0
0,0.0703577259907971
0,0.0
0,0.0703577259907971
0,0.3
0,0.044975013881177126
0,0.040376850605652756
0,0.0703577259907971
0,0.2727272727272727
0,0.03558718861209965
0,0.007246376811594203
0,0.0
0,0.0
0,0.03558718861209965
1,0.5454545454545454
0,0.08611599297012303
0,0.0211864406779661
0,0.0703577259907971
0,0.10882708585247884
0,0.044975013881177126
0,0.0703577259907971
0,0.0703577259907971
0,0.03558718861209965
0,0.05961538461538462
0,0.0
1,0.32085561497326204
0,0.08571428571428572
0,0.0703577259907971
0,0.0703577259907971
0,0.020689655172413793
1,0.0211864406779661
0,0.0211864406779661
0,0.044975013881177126
0,0.10882708585247884
0,0.044975013881177126
0,0.0
0,0.10882708585247884
0,0.32085561497326204
0,0.05961538461538462
0,0.0703577259907971
1,1.0
0,0.10882708585247884
0,0.07603686635944701
0,0.0
0,0.05961538461538462
0,0.35365853658536583
0,0.4396709323583181
0,0.0
1,0.4396709323583181
0,0.0211864406779661
0,0.0703577259907971
0,0.0703577259907971
0,0.0211864406779661
0,0.040376850605652756
0,0.4396709323583181
0,0.044975013881177126
1,0.10882708585247884
0,0.0211864406779661
0,0.10882708585247884
0,0.0
0,0.14285714285714285
0,0.0841995841995842
0,0.4396709323583181
0,0.0
0,0.0703577259907971
0,0.0703577259907971
0,0.0
0,0.0703577259907971
0,0.07603686635944701
1,0.4396709323583181
0,0.0703577259907971
0,0.35294117647058826
0,0.10882708585247884
0,0.6153846153846154
0,0.5454545454545454
0,0.08611599297012303
0,0.03862660944206009
0,0.35365853658536583
0,0.07603686635944701
0,0.0703577259907971
0,0.1413427561837456
1,0.10882708585247884
0,0.07603686635944701
0,0.0703577259907971
0,0.0
0,0.044975013881177126
1,0.0
1,0.35365853658536583
0,0.044975013881177126
1,0.040376850605652756
0,0.0703577259907971
0,0.10882708585247884
0,0.1413427561837456
1,0.0703577259907971
0,0.0
1,0.08160621761658031
0,0.03571428571428571
0,0.03862660944206009
0,0.8181818181818182
1,0.32085561497326204
0,0.040376850605652756
1,0.0703577259907971
0,0.10882708585247884
0,0.0703577259907971
0,0.0
1,0.08571428571428572
0,0.0
0,0.14285714285714285
1,0.10882708585247884
0,0.0703577259907971
0,0.044975013881177126
1,0.08997429305912596
0,0.0
0,0.4396709323583181
0,0.024232633279483037
1,0.019148936170212766
0,0.07603686635944701
0,0.08160621761658031
0,0.0211864406779661
0,0.0
0,0.10882708585247884
0,0.0
0,0.0211864406779661
0,0.0
0,0.0703577259907971
0,0.08160621761658031
0,0.0703577259907971
0,0.0703577259907971
0,0.044975013881177126
0,0.0
0,0.0
0,0.0
0,0.03571428571428571
0,0.0
0,0.08611599297012303
0,0.32085561497326204
1,0.4396709323583181
0,0.0703577259907971
0,0.044975013881177126
0,0.10882708585247884
0,0.10882708585247884
1,1.0
0,0.044975013881177126
0,0.08997429305912596
0,0.0703577259907971
0,0.07603686635944701
0,0.044534412955465584
0,0.10882708585247884
1,0.3076923076923077
0,0.6
0,0.05961538461538462
0,0.020689655172413793
0,0.0211864406779661
0,0.0703577259907971
0,0.0
0,0.1413427561837456
0,0.0703577259907971
0,0.0
0,0.0
0,0.040376850605652756
0,0.044975013881177126
0,0.0136986301369863
0,0.0211864406779661
0,0.0703577259907971
0,0.14285714285714285
0,0.0703577259907971
0,0.08997429305912596
0,0.0
0,0.14285714285714285
0,0.10882708585247884
0,0.07603686635944701
1,0.05961538461538462
0,0.0841995841995842
0,0.0211864406779661
0,0.044975013881177126
0,0.08
0,0.0
0,0.0703577259907971
0,0.05961538461538462
0,0.0703577259907971
0,0.03862660944206009
0,0.0136986301369863
0,0.05961538461538462
0,0.0
0,0.0211864406779661
0,0.0841995841995842
0,0.08611599297012303
0,0.0703577259907971
0,0.0211864406779661
0,0.375
1,0.4396709323583181
0,0.044975013881177126
0,0.0
0,0.03862660944206009
0,0.03558718861209965
0,0.0211864406779661
0,0.1
0,0.0
0,0.4396709323583181
0,0.14224137931034483
0,0.10884353741496598
0,0.044975013881177126
0,0.0703577259907971
0,0.044975013881177126
0,0.08571428571428572
0,0.0211864406779661
0,0.08997429305912596
0,0.10882708585247884
0,0.05961538461538462
0,0.10882708585247884
0,0.05961538461538462
0,0.0703577259907971
0,0.0703577259907971
0,0.0
0,0.1413427561837456
0,0.0703577259907971
0,0.0211864406779661
0,0.35365853658536583
0,0.0703577259907971
0,0.0
0,0.08611599297012303
0,0.0703577259907971
0,0.0211864406779661
0,0.044975013881177126
0,0.03862660944206009
0,0.0703577259907971
0,0.10882708585247884
0,0.08611599297012303
0,0.10882708585247884
0,0.0703577259907971
0,0.4396709323583181
0,0.0
0,0.0211864406779661
0,0.10882708585247884
0,0.08571428571428572
0,0.007246376811594203
0,0.03558718861209965
0,0.0703577259907971
0,0.09090909090909091
0,0.0841995841995842
0,0.10882708585247884
0,0.0
1,0.08611599297012303
0,0.018115942028985508
0,0.10882708585247884
1,0.10882708585247884
0,0.06980802792321117
1,0.4
0,0.03571428571428571
1,0.4396709323583181
0,0.0703577259907971
1,0.32085561497326204
0,0.040376850605652756
0,0.03558718861209965
0,0.0
0,0.0703577259907971
0,0.0703577259907971
0,0.0703577259907971
0,0.020689655172413793
0,0.16666666666666666
0,0.0703577259907971
0,0.044975013881177126
0,0.0703577259907971
0,0.0703577259907971
0,0.08997429305912596
1,0.4396709323583181
1,0.8235294117647058
0,0.0703577259907971
0,0.0
0,0.0
0,0.03862660944206009
0,0.0703577259907971
0,0.0
1,0.24390243902439024
0,0.044975013881177126
0,0.32
0,0.044975013881177126
0,0.1984126984126984
0,0.08160621761658031
0,0.03862660944206009
0,0.10882708585247884
0,0.0
1,0.05961538461538462
0,0.10884353741496598
0,0.044975013881177126
0,0.08160621761658031
0,0.040376850605652756
0,0.0
0,0.040376850605652756
1,0.0703577259907971
0,0.020689655172413793
0,0.08611599297012303
1,0.4396709323583181
0,0.0703577259907971
0,0.03558718861209965
1,0.6153846153846154
0,0.0
0,0.05961538461538462
0,0.0703577259907971
0,0.0703577259907971
0,0.10882708585247884
0,0.0703577259907971
1,0.0703577259907971
0,0.0
0,0.03862660944206009
0,0.0703577259907971
0,0.0136986301369863
0,0.4396709323583181
0,0.0703577259907971
0,0.38461538461538464
0,0.0703577259907971
0,0.0136986301369863
0,0.0
0,0.10882708585247884
0,0.0211864406779661
0,0.044975013881177126
0,0.10882708585247884
0,0.04054054054054054
0,0.0703577259907971
1,0.0703577259907971
0,0.0703577259907971
0,0.0211864406779661
0,0.08160621761658031
0,0.08160621761658031
1,0.6153846153846154
0,0.0
0,0.32085561497326204
0,0.0703577259907971
0,0.08160621761658031
1,0.4396709323583181
0,0.0211864406779661
0,0.044975013881177126
0,0.0211864406779661
0,0.08333333333333333
0,0.044975013881177126
0,0.08
0,0.10882708585247884
1,0.7096774193548387
0,0.0211864406779661
0,0.14285714285714285
0,0.10882708585247884
0,0.0703577259907971
0,0.0211864406779661
0,0.05961538461538462
0,0.0
0,0.0703577259907971
0,0.0211864406779661
1,0.08611599297012303
0,0.08571428571428572
0,0.03558718861209965
0,0.03862660944206009
0,0.0703577259907971
1,0.07692307692307693
0,0.08160621761658031
0,0.018115942028985508
0,0.0703577259907971
0,0.0
0,0.0703577259907971
1,0.07692307692307693
0,0.0703577259907971
0,0.044975013881177126
0,0.0211864406779661
0,0.0
0,0.14285714285714285
0,0.044975013881177126
0,0.0211864406779661
0,0.10882708585247884
0,0.75
0,0.0703577259907971
0,0.0211864406779661
0,0.0703577259907971
0,0.0
1,0.18181818181818182
0,0.05961538461538462
0,0.08
0,0.06980802792321117
0,0.0
1,0.4396709323583181
0,0.0
1,0.4396709323583181
0,0.044534412955465584
0,0.10882708585247884
0,0.044975013881177126
0,0.0703577259907971
0,0.0703577259907971
0,0.0703577259907971
0,0.0
0,0.10882708585247884
0,0.0703577259907971
0,0.0211864406779661
0,0.10882708585247884
0,0.7272727272727273
0,0.0211864406779661
0,0.044975013881177126
0,0.05961538461538462
1,0.4396709323583181
0,0.0703577259907971
0,0.040376850605652756
0,0.044975013881177126
0,0.0
0,0.044534412955465584
0,0.044975013881177126
0,0.08571428571428572
0,0.040376850605652756
0,0.10884353741496598
0,0.0
0,0.044975013881177126
0,0.08611599297012303
0,0.044975013881177126
1,0.0703577259907971
0,0.0703577259907971
0,0.06980802792321117
0,0.06980802792321117
0,0.0
0,0.0
0,0.35365853658536583
0,0.0703577259907971
0,0.0
0,0.0703577259907971
1,0.4396709323583181
0,0.0703577259907971
0,0.05961538461538462
1,0.6153846153846154
0,0.0703577259907971
1,0.08160621761658031
0,0.0703577259907971
1,0.4396709323583181
0,0.0703577259907971
0,0.08611599297012303
0,0.10882708585247884
0,0.0703577259907971
0,0.0703577259907971
0,0.10882708585247884
0,0.08160621761658031
0,0.044975013881177126
0,0.08997429305912596
0,0.044975013881177126
0,0.08997429305912596
0,0.020689655172413793
0,0.044975013881177126
0,0.0703577259907971
0,0.0211864406779661
0,0.0703577259907971
0,0.0703577259907971
0,0.10882708585247884
0,0.4396709323583181
0,0.1413427561837456
0,0.07603686635944701
0,0.0
0,0.0703577259907971
0,0.10882708585247884
0,0.10882708585247884
0,0.08997429305912596
0,0.0211864406779661
0,0.10884353741496598
0,0.05961538461538462
0,0.0
0,0.0211864406779661
0,0.0703577259907971
0,0.0841995841995842
0,0.10882708585247884
0,0.0703577259907971
0,0.0
1,0.0703577259907971
0,0.044975013881177126
0,0.017857142857142856
0,0.0703577259907971
0,0.4396709323583181
0,0.0703577259907971
0,0.0703577259907971
0,0.0211864406779661
0,0.03558718861209965
0,0.012195121951219513
0,0.07603686635944701
0,0.0703577259907971
0,0.10882708585247884
0,0.0841995841995842
0,0.0211864406779661
0,0.0703577259907971
0,0.044975013881177126
1,0.7272727272727273
0,0.08571428571428572
0,0.0703577259907971
0,0.0
0,0.018115942028985508
1,0.10882708585247884
0,0.0211864406779661
0,0.040376850605652756
0,0.0703577259907971
0,0.08997429305912596
0,0.0703577259907971
0,0.3076923076923077
1,0.6
0,0.0703577259907971
0,0.10882708585247884
0,0.0
0,0.0703577259907971
1,0.4396709323583181
0,0.05961538461538462
0,0.0703577259907971
0,0.10882708585247884
0,0.0703577259907971
0,0.044975013881177126
0,0.0
0,0.2727272727272727
0,0.0703577259907971
0,0.10884353741496598
0,0.35365853658536583
0,0.0
0,0.0
0,0.044975013881177126
0,0.0
0,0.044975013881177126
0,0.040376850605652756
0,0.0703577259907971
0,0.08611599297012303
0,0.044975013881177126
0,0.05961538461538462
0,0.7058823529411765
0,0.05961538461538462
0,0.018115942028985508
1,0.44680851063829785
0,0.4396709323583181
0,0.0
0,0.0703577259907971
0,0.4396709323583181
0,0.08997429305912596
0,0.0211864406779661
0,0.06980802792321117
0,0.07276119402985075
0,0.1413427561837456
0,0.044975013881177126
0,0.044975013881177126
0,0.05961538461538462
1,0.0703577259907971
0,0.08611599297012303
1,0.7272727272727273
1,0.7272727272727273
0,0.0
0,0.35365853658536583
0,0.08160621761658031
0,0.47058823529411764
0,0.0211864406779661
0,0.0
0,0.0703577259907971
0,0.04385334291876348
0,0.0
0,0.0703577259907971
1,0.0
0,0.0703577259907971
0,0.0
1,0.007246376811594203
0,0.1
0,0.0
0,0.0703577259907971
0,0.0
0,0.0703577259907971
0,0.10882708585247884
0,0.0703577259907971
0,0.3333333333333333
0,0.14285714285714285
0,0.0841995841995842
0,0.14285714285714285
0,0.044534412955465584
1,1.0
0,0.0211864406779661
0,0.07603686635944701
0,0.10882708585247884
0,0.044975013881177126
0,0.08
0,0.0703577259907971
0,0.017241379310344827
0,0.0703577259907971
0,0.0841995841995842
1,0.10882708585247884
0,0.16666666666666666
0,0.35365853658536583
1,0.0703577259907971
0,0.044534412955465584
0,0.1413427561837456
0,0.0
0,0.0
0,0.05961538461538462
0,0.0
0,0.10882708585247884
0,0.040376850605652756
0,0.1413427561837456
0,0.0
0,0.0841995841995842
0,0.10882708585247884
0,0.0703577259907971
0,0.0211864406779661
0,0.14285714285714285
0,0.0703577259907971
0,0.08160621761658031
1,0.7058823529411765
0,0.0703577259907971
0,0.10882708585247884
0,0.10884353741496598
1,0.08611599297012303
0,0.0
0,0.0
0,0.0703577259907971
0,0.05961538461538462
0,0.0
0,0.3333333333333333
0,0.007246376811594203
0,0.10882708585247884
0,0.10882708585247884
0,0.0211864406779661
0,0.044534412955465584
1,0.4396709323583181
0,0.07603686635944701
0,0.0703577259907971
0,0.05961538461538462
0,0.0703577259907971
0,0.0
0,0.03558718861209965
0,0.10882708585247884
0,0.0703577259907971
0,0.0703577259907971
0,0.0703577259907971
0,0.0
0,0.0703577259907971
0,0.05961538461538462
0,0.4396709323583181
0,0.10882708585247884
0,0.040376850605652756
1,0.44680851063829785
0,0.040376850605652756
0,0.0211864406779661
0,0.020689655172413793
0,0.0703577259907971
0,0.10884353741496598
0,0.0
0,0.0703577259907971
1,0.0
0,0.018115942028985508
0,0.0841995841995842
1,0.4396709323583181
0,0.0703577259907971
0,0.05961538461538462
0,0.024232633279483037
0,0.0841995841995842
0,0.007246376811594203
0,0.05961538461538462
0,0.07603686635944701
1,0.6153846153846154
0,0.0703577259907971
0,0.08611599297012303
0,0.4396709323583181
0,0.10882708585247884
0,0.0703577259907971
0,0.0
0,0.07603686635944701
0,0.044975013881177126
0,0.10882708585247884
0,0.0703577259907971
0,0.0703577259907971
0,0.0211864406779661
0,0.0703577259907971
0,0.0703577259907971
0,0.16666666666666666
0,0.03558718861209965
0,0.0841995841995842
0,0.0
0,0.10882708585247884
0,0.05961538461538462
1,0.35365853658536583
0,0.018115942028985508
1,0.10882708585247884
1,0.2
0,0.0211864406779661
0,0.0136986301369863
0,0.0211864406779661
0,0.0703577259907971
0,0.0703577259907971
0,0.0841995841995842
0,0.0841995841995842
0,0.0211864406779661
0,0.044975013881177126
0,0.875
0,0.0703577259907971
0,0.0211864406779661
0,0.0703577259907971
0,0.0
0,1.0
1,0.0211864406779661
0,0.0211864406779661
0,0.0
0,0.0
0,0.05961538461538462
0,0.044975013881177126
1,0.6818181818181818
0,0.0211864406779661
0,0.03558718861209965
0,0.0703577259907971
0,0.044975013881177126
0,0.46153846153846156
1,0.0703577259907971
0,0.0
0,0.0
0,0.0841995841995842
0,0.08160621761658031
0,0.0
0,0.08160621761658031
0,0.040376850605652756
0,0.0211864406779661
0,0.0
0,0.0703577259907971
0,0.08611599297012303
0,0.05961538461538462
0,0.10882708585247884
0,0.0211864406779661
1,0.3
1,0.8767123287671232
0,0.08611599297012303
1,0.10882708585247884
0,0.10882708585247884
0,0.05961538461538462
1,0.5294117647058824
0,0.0703577259907971
0,0.0211864406779661
0,0.0703577259907971
0,0.14285714285714285
0,0.0703577259907971
0,0.0703577259907971
0,0.10882708585247884
0,0.020689655172413793
0,0.044975013881177126
1,0.4396709323583181
0,0.10882708585247884
0,0.0
0,0.040376850605652756
0,0.044975013881177126
0,0.0
0,0.007246376811594203
0,0.0211864406779661
0,0.4396709323583181
1,1.0
0,0.03558718861209965
0,0.0703577259907971
0,0.05961538461538462
0,0.0211864406779661
0,0.0703577259907971
1,0.0703577259907971
0,0.044534412955465584
0,0.14224137931034483
0,0.0703577259907971
1,1.0
0,0.03862660944206009
0,0.03558718861209965
0,0.10882708585247884
0,0.0703577259907971
0,0.0703577259907971
0,0.007246376811594203
0,0.044975013881177126
0,0.08160621761658031
0,0.0703577259907971
0,0.0
0,0.08571428571428572
0,0.0841995841995842
0,0.10882708585247884
0,0.04385334291876348
0,0.044975013881177126
0,0.0703577259907971
0,0.0703577259907971
0,0.020689655172413793
0,0.0
1,0.0703577259907971
0,0.0703577259907971
0,0.024232633279483037
0,0.0
0,0.0703577259907971
0,0.0
1,0.0
0,0.36363636363636365
0,0.040376850605652756
0,0.0703577259907971
0,0.07603686635944701
0,0.0
0,0.0841995841995842
1,0.05263157894736842
0,0.08997429305912596
0,0.24390243902439024
1,0.24390243902439024
0,0.0
0,0.044975013881177126
0,0.0703577259907971
0,0.05961538461538462
0,0.0
0,0.10884353741496598
0,0.0703577259907971
0,0.0211864406779661
0,0.024232633279483037
0,0.0
0,0.044975013881177126
0,0.044975013881177126
0,0.020689655172413793
0,0.08160621761658031
0,0.0
0,0.0703577259907971
0,0.0
0,0.24390243902439024
0,0.0703577259907971
0,0.03571428571428571
1,0.5
0,0.0
0,0.4396709323583181
0,0.14285714285714285
0,0.040376850605652756
0,0.018115942028985508
0,0.044975013881177126
0,0.0703577259907971
0,0.08160621761658031
0,0.044975013881177126
1,0.10882708585247884
0,0.0211864406779661
1,0.6153846153846154
0,0.0703577259907971
0,0.0
0,0.0211864406779661
0,0.3
0,0.0703577259907971
0,0.040376850605652756
0,0.0
0,0.0703577259907971
0,0.0
0,0.0703577259907971
0,0.0
0,0.040376850605652756
0,0.0703577259907971
0,0.08997429305912596
0,0.0211864406779661
0,0.0703577259907971
0,0.14285714285714285
0,0.0211864406779661
0,0.0703577259907971
0,0.0703577259907971
0,0.020689655172413793
0,0.0
0,0.020689655172413793
0,0.0703577259907971
0,0.0
0,0.044975013881177126
0,0.044975013881177126
0,0.0841995841995842
0,0.0841995841995842
1,0.6363636363636364
0,0.0136986301369863
0,0.0
1,0.4396709323583181
0,0.044975013881177126
0,0.375
0,0.0841995841995842
1,0.10882708585247884
0,0.0703577259907971
0,0.35365853658536583
0,0.024232633279483037
0,0.06980802792321117
0,0.0841995841995842
0,0.08611599297012303
0,0.0
0,0.0841995841995842
0,0.044975013881177126
0,0.75
0,0.05961538461538462
1,0.35365853658536583
0,0.044975013881177126
0,0.0703577259907971
0,0.0703577259907971
0,0.08611599297012303
0,0.10882708585247884
0,0.08611599297012303
0,0.0841995841995842
0,0.32085561497326204
1,0.3
0,0.0703577259907971
0,0.10882708585247884
0,0.0703577259907971
0,0.0
0,0.0703577259907971
0,0.0
0,0.03558718861209965
0,0.044975013881177126
0,0.0703577259907971
0,0.08997429305912596
0,0.08
0,0.32085561497326204
0,0.0703577259907971
0,0.0
0,0.040376850605652756
0,0.040376850605652756
0,0.020689655172413793
0,0.0703577259907971
0,0.017857142857142856
0,0.0211864406779661
1,0.10882708585247884
1,0.8
0,0.10882708585247884
0,0.0
0,0.0
0,0.0
0,0.0703577259907971
0,0.020689655172413793
1,0.9230769230769231
0,0.0211864406779661
0,0.05961538461538462
0,0.15702479338842976
0,0.3076923076923077
0,0.0
0,0.0211864406779661
0,0.10882708585247884
1,0.35365853658536583
0,0.14285714285714285
0,0.0703577259907971
0,0.0841995841995842
0,0.0
0,0.0
0,0.10882708585247884
0,0.0703577259907971
0,0.06980802792321117
0,0.0211864406779661
1,0.08611599297012303
0,0.4396709323583181
0,0.24390243902439024
1,0.0703577259907971
0,0.06980802792321117
0,0.03558718861209965
0,0.0211864406779661
0,0.040376850605652756
0,0.10882708585247884
0,0.0703577259907971
0,0.0
0,0.0136986301369863
0,0.0703577259907971
0,0.020689655172413793
0,0.012195121951219513
0,0.0703577259907971
0,0.0703577259907971
0,0.0703577259907971
0,0.0
1,0.10882708585247884
0,0.10882708585247884
0,0.044975013881177126
0,0.044975013881177126
0,0.10882708585247884
0,0.0
0,0.0
0,0.375
0,0.0703577259907971
0,0.0
0,0.0211864406779661
0,0.018115942028985508
1,0.08997429305912596
0,0.10882708585247884
0,0.020689655172413793
1,0.875
1,0.5
0,0.0
0,0.0
0,0.0703577259907971
0,0.08160621761658031
0,0.10882708585247884
0,0.10882708585247884
0,0.044975013881177126
1,0.0703577259907971
0,0.044975013881177126
0,0.03558718861209965
0,0.0211864406779661
0,0.0703577259907971
0,0.07603686635944701
0,0.10882708585247884
0,0.10882708585247884
0,0.0841995841995842
0,0.0211864406779661
0,0.018115942028985508
1,0.24390243902439024
0,0.0211864406779661
0,0.0211864406779661
0,0.08611599297012303
1,0.4396709323583181
0,0.24390243902439024
0,0.0
0,0.0703577259907971
0,0.0
0,0.0
0,0.05961538461538462
1,0.3
0,0.0703577259907971
1,0.14285714285714285
0,0.0211864406779661
0,0.0703577259907971
0,0.07603686635944701
1,0.9230769230769231
0,0.03571428571428571
0,0.10882708585247884
0,0.020689655172413793
0,0.16666666666666666
0,0.044975013881177126
0,0.0703577259907971
0,0.0211864406779661
0,0.0703577259907971
0,0.044975013881177126
0,0.040376850605652756
0,0.10882708585247884
0,0.0211864406779661
0,0.020689655172413793
0,0.0
0,0.018115942028985508
0,0.0211864406779661
0,0.019148936170212766
0,0.10882708585247884
0,0.10884353741496598
0,0.08160621761658031
0,0.0703577259907971
0,0.044975013881177126
0,0.07276119402985075
0,0.0
0,0.14224137931034483
0,0.0
0,0.0703577259907971
0,0.09090909090909091
0,0.0703577259907971
0,0.020689655172413793
1,0.9473684210526315
0,0.0
0,0.0211864406779661
0,0.08997429305912596
0,0.0703577259907971
0,0.05961538461538462
0,0.0211864406779661
0,0.03558718861209965
0,0.0703577259907971
0,0.044975013881177126
0,0.0
0,0.10882708585247884
1,0.10882708585247884
0,0.05961538461538462
0,0.020689655172413793
0,0.0703577259907971
0,0.10882708585247884
0,0.08611599297012303
0,0.08160621761658031
0,0.05961538461538462
0,0.0703577259907971
1,0.6923076923076923
0,0.0703577259907971
0,0.0703577259907971
